city_left;city_right;response;rt;semester;student;age;id;sex;group;trial
Shanghai;Rangun;Shanghai;1.1348;4;y;21;28;m;1;136
Shanghai;Tianjin;Shanghai;11.4346;6;y;21;03;f;0;1
Tokio;Montreal;Tokio;0.6370;6;y;21;03;f;0;2
Chongqing;Busan;Chongqing;1.2846;6;y;21;03;f;0;3
London;Busan;Busan;0.4368;6;y;21;03;f;0;4
Busan;Harbin;Harbin;0.3100;6;y;21;03;f;0;5
Santiago;Busan;Santiago;0.2855;6;y;21;03;f;0;6
Ibadan;Ankara;Ibadan;0.3417;6;y;21;03;f;0;7
Tianjin;Rangun;Rangun;0.5171;6;y;21;03;f;0;8
Seoul;Ibadan;Seoul;0.4939;6;y;21;03;f;0;9
Durban;Santiago;Santiago;0.5337;6;y;21;03;f;0;10
London;Tokio;London;0.5658;6;y;21;03;f;0;11
Kano;Busan;Busan;0.2701;6;y;21;03;f;0;12
Chongqing;Ankara;Ankara;0.4857;6;y;21;03;f;0;13
Wuhan;London;Wuhan;0.3897;6;y;21;03;f;0;14
Ankara;Tianjin;Tianjin;0.7012;6;y;21;03;f;0;15
Kano;Rangun;Kano;0.4698;6;y;21;03;f;0;16
Kano;Seoul;Kano;0.4542;6;y;21;03;f;0;17
Wuhan;Rangun;Rangun;0.1187;6;y;21;03;f;0;18
Wuhan;Kano;Kano;0.6540;6;y;21;03;f;0;19
Durban;Busan;Busan;0.3499;6;y;21;03;f;0;20
Rangun;Tokio;Tokio;0.7737;6;y;21;03;f;0;21
Shanghai;Wuhan;Wuhan;0.2223;6;y;21;03;f;0;22
London;Shanghai;London;0.5251;6;y;21;03;f;0;23
Shanghai;Bangkok;Bangkok;0.3890;6;y;21;03;f;0;24
Wuhan;Montreal;Montreal;0.3256;6;y;21;03;f;0;25
Busan;Shanghai;Shanghai;0.3654;6;y;21;03;f;0;26
Seoul;Santiago;Santiago;0.2377;6;y;21;03;f;0;27
Rangun;Bangkok;Bangkok;0.2294;6;y;21;03;f;0;28
Shanghai;Ankara;Ankara;0.6211;6;y;21;03;f;0;29
Ibadan;Tokio;Ibadan;0.2938;6;y;21;03;f;0;30
London;Rangun;Rangun;0.5176;6;y;21;03;f;0;31
Rangun;Ankara;Ankara;0.1418;6;y;21;03;f;0;32
Kano;Durban;Kano;0.1750;6;y;21;03;f;0;33
Chongqing;Tokio;Tokio;0.2931;6;y;21;03;f;0;34
Seoul;London;Seoul;0.5133;6;y;21;03;f;0;35
London;Chongqing;London;0.4213;6;y;21;03;f;0;36
Wuhan;Tianjin;Tianjin;0.5498;6;y;21;03;f;0;37
Montreal;Busan;Montreal;0.2139;6;y;21;03;f;0;38
Tianjin;Durban;Durban;0.2200;6;y;21;03;f;0;39
Chongqing;Shanghai;Shanghai;0.5170;6;y;21;03;f;0;40
Ankara;Kano;Ankara;0.2699;6;y;21;03;f;0;41
Seoul;Busan;Seoul;0.1901;6;y;21;03;f;0;42
Chongqing;Ibadan;Ibadan;0.3415;6;y;21;03;f;0;43
Tokio;Kano;Kano;0.4223;6;y;21;03;f;0;44
Bangkok;Tianjin;Bangkok;0.0775;6;y;21;03;f;0;45
Chongqing;Bangkok;Bangkok;0.6056;6;y;21;03;f;0;46
Bangkok;Ankara;Bangkok;0.2615;6;y;21;03;f;0;47
Durban;Chongqing;Chongqing;0.2212;6;y;21;03;f;0;48
Ankara;Santiago;Santiago;0.2300;6;y;21;03;f;0;49
London;Harbin;London;0.1815;6;y;21;03;f;0;50
Harbin;Bangkok;Bangkok;0.2365;6;y;21;03;f;0;51
Montreal;Seoul;Montreal;0.1573;6;y;21;03;f;0;52
Bangkok;Wuhan;Bangkok;0.2139;6;y;21;03;f;0;53
Ibadan;Kano;Kano;0.1985;6;y;21;03;f;0;54
Montreal;Rangun;Rangun;0.3333;6;y;21;03;f;0;55
Tokio;Durban;Durban;0.1738;6;y;21;03;f;0;56
Shanghai;Tokio;Tokio;0.0938;6;y;21;03;f;0;57
Durban;Ibadan;Durban;0.1336;6;y;21;03;f;0;58
London;Ibadan;Ibadan;0.1893;6;y;21;03;f;0;59
Durban;Montreal;Montreal;0.1896;6;y;21;03;f;0;60
Santiago;Ibadan;Santiago;0.0775;6;y;21;03;f;0;61
Bangkok;Kano;Bangkok;0.3898;6;y;21;03;f;0;62
Santiago;Tokio;Santiago;0.1253;6;y;21;03;f;0;63
Busan;Tianjin;Busan;0.3657;6;y;21;03;f;0;64
Bangkok;London;London;0.0136;6;y;21;03;f;0;65
Durban;Rangun;Rangun;1.4936;6;y;21;03;f;0;66
Tokio;Bangkok;Tokio;0.0936;6;y;21;03;f;0;67
Rangun;Shanghai;Rangun;0.0137;6;y;21;03;f;0;68
Santiago;Shanghai;Shanghai;2.7769;6;y;21;03;f;0;69
Shanghai;Montreal;Montreal;0.1489;6;y;21;03;f;0;70
Ibadan;Harbin;Ibadan;0.0858;6;y;21;03;f;0;71
Harbin;Kano;Harbin;0.1420;6;y;21;03;f;0;72
Montreal;Chongqing;Montreal;0.1491;6;y;21;03;f;0;73
Seoul;Harbin;Harbin;0.3653;6;y;21;03;f;0;74
Tianjin;Montreal;Tianjin;0.1566;6;y;21;03;f;0;75
Tianjin;Chongqing;Tianjin;0.1173;6;y;21;03;f;0;76
London;Santiago;London;0.2534;6;y;21;03;f;0;77
Ankara;Wuhan;Wuhan;0.0213;6;y;21;03;f;0;78
Montreal;London;Montreal;0.3331;6;y;21;03;f;0;79
Harbin;Tianjin;Harbin;0.4936;6;y;21;03;f;0;80
Tokio;Tianjin;Tianjin;0.0770;6;y;21;03;f;0;81
Santiago;Bangkok;Bangkok;0.1893;6;y;21;03;f;0;82
Tianjin;Santiago;Santiago;0.1335;6;y;21;03;f;0;83
Rangun;Busan;Busan;0.1172;6;y;21;03;f;0;84
Durban;London;Durban;0.0676;6;y;21;03;f;0;85
Tokio;Ankara;Tokio;0.1017;6;y;21;03;f;0;86
Ibadan;Bangkok;Bangkok;0.2219;6;y;21;03;f;0;87
Harbin;Ankara;Harbin;0.1414;6;y;21;03;f;0;88
Busan;Ibadan;Ibadan;0.0769;6;y;21;03;f;0;89
Ankara;Durban;Durban;0.1649;6;y;21;03;f;0;90
Wuhan;Seoul;Wuhan;0.1417;6;y;21;03;f;0;91
Durban;Seoul;Seoul;0.1250;6;y;21;03;f;0;92
Tokio;Wuhan;Wuhan;0.1495;6;y;21;03;f;0;93
Busan;Wuhan;Wuhan;0.1342;6;y;21;03;f;0;94
Ankara;London;Ankara;0.0618;6;y;21;03;f;0;95
Rangun;Harbin;Rangun;0.0209;6;y;21;03;f;0;96
Harbin;Wuhan;Wuhan;0.3569;6;y;21;03;f;0;97
Ibadan;Shanghai;Shanghai;0.2535;6;y;21;03;f;0;98
Kano;Santiago;Santiago;0.3331;6;y;21;03;f;0;99
Kano;Montreal;Montreal;0.1336;6;y;21;03;f;0;100
Kano;Chongqing;Chongqing;0.0856;6;y;21;03;f;0;101
Tokio;Seoul;Tokio;0.0380;6;y;21;03;f;0;102
Shanghai;Durban;Durban;1.3128;6;y;21;03;f;0;103
Wuhan;Durban;Durban;0.1416;6;y;21;03;f;0;104
Ibadan;Tianjin;Ibadan;0.0613;6;y;21;03;f;0;105
Wuhan;Santiago;Santiago;0.1491;6;y;21;03;f;0;106
Ankara;Montreal;Montreal;0.5008;6;y;21;03;f;0;107
Montreal;Harbin;Montreal;0.1573;6;y;21;03;f;0;108
Chongqing;Wuhan;Chongqing;0.0296;6;y;21;03;f;0;109
Santiago;Chongqing;Chongqing;0.4285;6;y;21;03;f;0;110
Harbin;Durban;Durban;0.3822;6;y;21;03;f;0;111
Busan;Tokio;Busan;0.1172;6;y;21;03;f;0;112
Tianjin;London;London;0.5888;6;y;21;03;f;0;113
Bangkok;Durban;Bangkok;0.5567;6;y;21;03;f;0;114
Chongqing;Harbin;Chongqing;0.1884;6;y;21;03;f;0;115
Bangkok;Montreal;Montreal;0.1169;6;y;21;03;f;0;116
Shanghai;Kano;Shanghai;0.1742;6;y;21;03;f;0;117
Seoul;Rangun;Rangun;0.1252;6;y;21;03;f;0;118
Montreal;Ibadan;Ibadan;0.1330;6;y;21;03;f;0;119
Seoul;Chongqing;Seoul;0.0630;6;y;21;03;f;0;120
Santiago;Rangun;Rangun;0.3574;6;y;21;03;f;0;121
Seoul;Shanghai;Shanghai;0.1886;6;y;21;03;f;0;122
Harbin;Shanghai;Shanghai;0.1251;6;y;21;03;f;0;123
Busan;Ankara;Busan;0.0700;6;y;21;03;f;0;124
Montreal;Santiago;Santiago;0.2212;6;y;21;03;f;0;125
Ibadan;Wuhan;Ibadan;0.1266;6;y;21;03;f;0;126
Harbin;Tokio;Harbin;0.1658;6;y;21;03;f;0;127
Rangun;Ibadan;Rangun;0.1893;6;y;21;03;f;0;128
Bangkok;Seoul;Seoul;0.1968;6;y;21;03;f;0;129
Kano;London;Kano;0.1258;6;y;21;03;f;0;130
Tianjin;Kano;Kano;0.1407;6;y;21;03;f;0;131
Ankara;Seoul;Seoul;0.2132;6;y;21;03;f;0;132
Santiago;Harbin;Santiago;0.1173;6;y;21;03;f;0;133
Busan;Bangkok;Bangkok;0.1495;6;y;21;03;f;0;134
Tianjin;Seoul;Tianjin;0.2455;6;y;21;03;f;0;135
Rangun;Chongqing;Rangun;0.1329;6;y;21;03;f;0;136
Ankara;Santiago;Santiago;1.3741;2;y;19;01;f;0;1
Rangun;Harbin;Harbin;1.5308;2;y;19;01;f;0;2
Tokio;Wuhan;Tokio;0.9084;2;y;19;01;f;0;3
Durban;London;London;1.6355;2;y;19;01;f;0;4
Montreal;Harbin;Harbin;2.5969;2;y;19;01;f;0;5
Kano;Busan;Busan;1.2389;2;y;19;01;f;0;6
Tokio;Ankara;Tokio;1.0706;2;y;19;01;f;0;7
Busan;Bangkok;Bangkok;1.4417;2;y;19;01;f;0;8
Chongqing;Busan;Chongqing;1.1986;2;y;19;01;f;0;9
Rangun;Tokio;Tokio;0.8656;2;y;19;01;f;0;10
Chongqing;Ankara;Ankara;1.6579;2;y;19;01;f;0;11
London;Harbin;London;1.1697;2;y;19;01;f;0;12
Wuhan;Santiago;Santiago;2.1206;2;y;19;01;f;0;13
Durban;Rangun;Rangun;1.7923;2;y;19;01;f;0;14
Chongqing;Harbin;Chongqing;1.0781;2;y;19;01;f;0;15
Chongqing;Bangkok;Bangkok;1.1703;2;y;19;01;f;0;16
Shanghai;Tokio;Shanghai;1.3503;2;y;19;01;f;0;17
Ibadan;Bangkok;Bangkok;1.2395;2;y;19;01;f;0;18
Santiago;Chongqing;Santiago;1.4621;2;y;19;01;f;0;19
Montreal;Chongqing;Montreal;1.3029;2;y;19;01;f;0;20
Seoul;Busan;Seoul;0.9855;2;y;19;01;f;0;21
Santiago;Busan;Santiago;2.1449;2;y;19;01;f;0;22
Tokio;Durban;Tokio;1.2469;2;y;19;01;f;0;23
Ibadan;Shanghai;Shanghai;0.7655;2;y;19;01;f;0;24
Shanghai;Wuhan;Shanghai;1.1114;2;y;19;01;f;0;25
Tianjin;Santiago;Santiago;0.9598;2;y;19;01;f;0;26
Chongqing;Tokio;Tokio;0.7476;2;y;19;01;f;0;27
Santiago;Shanghai;Shanghai;1.0255;2;y;19;01;f;0;28
Seoul;London;Seoul;1.6984;2;y;19;01;f;0;29
Wuhan;Kano;Kano;1.6729;2;y;19;01;f;0;30
Busan;Ibadan;Busan;1.2506;2;y;19;01;f;0;31
Kano;Seoul;Seoul;1.6952;2;y;19;01;f;0;32
London;Ibadan;London;0.7395;2;y;19;01;f;0;33
London;Shanghai;Shanghai;1.0957;2;y;19;01;f;0;34
Durban;Chongqing;Chongqing;1.4303;2;y;19;01;f;0;35
Santiago;Bangkok;Santiago;0.7696;2;y;19;01;f;0;36
Santiago;Ibadan;Santiago;1.1931;2;y;19;01;f;0;37
Montreal;Rangun;Rangun;1.3396;2;y;19;01;f;0;38
Busan;Wuhan;Wuhan;2.2030;2;y;19;01;f;0;39
Chongqing;Shanghai;Shanghai;1.7431;2;y;19;01;f;0;40
Rangun;Busan;Rangun;1.5471;2;y;19;01;f;0;41
Kano;Santiago;Kano;1.1637;2;y;19;01;f;0;42
Durban;Santiago;Santiago;1.0093;2;y;19;01;f;0;43
Harbin;Tianjin;Harbin;1.3553;2;y;19;01;f;0;44
Ankara;Montreal;Ankara;1.4421;2;y;19;01;f;0;45
Wuhan;Montreal;Montreal;1.1376;2;y;19;01;f;0;46
Busan;Ankara;Ankara;1.4119;2;y;19;01;f;0;47
Busan;Tokio;Tokio;1.7435;2;y;19;01;f;0;48
Bangkok;Tianjin;Bangkok;1.0230;2;y;19;01;f;0;49
Wuhan;Seoul;Seoul;0.7521;2;y;19;01;f;0;50
Tokio;Bangkok;Bangkok;1.0089;2;y;19;01;f;0;51
Tianjin;Durban;Durban;2.0932;2;y;19;01;f;0;52
Tokio;Seoul;Seoul;1.8421;2;y;19;01;f;0;53
Bangkok;Seoul;Seoul;1.8235;2;y;19;01;f;0;54
Ibadan;Ankara;Ankara;1.5714;2;y;19;01;f;0;55
Seoul;Ibadan;Seoul;0.9492;2;y;19;01;f;0;56
Tianjin;Montreal;Tianjin;1.2305;2;y;19;01;f;0;57
Wuhan;Rangun;Wuhan;1.2683;2;y;19;01;f;0;58
Wuhan;Tianjin;Wuhan;1.0165;2;y;19;01;f;0;59
Shanghai;Kano;Shanghai;1.4628;2;y;19;01;f;0;60
Harbin;Ankara;Ankara;1.3168;2;y;19;01;f;0;61
Shanghai;Ankara;Shanghai;1.2104;2;y;19;01;f;0;62
Kano;London;London;0.9507;2;y;19;01;f;0;63
Tokio;Tianjin;Tokio;0.9568;2;y;19;01;f;0;64
Tokio;Montreal;Tokio;1.2210;2;y;19;01;f;0;65
Ankara;Kano;Ankara;1.1462;2;y;19;01;f;0;66
Shanghai;Tianjin;Shanghai;0.8352;2;y;19;01;f;0;67
Ankara;Wuhan;Ankara;1.3018;2;y;19;01;f;0;68
Harbin;Durban;Harbin;1.2337;2;y;19;01;f;0;69
London;Busan;London;0.8087;2;y;19;01;f;0;70
Seoul;Santiago;Seoul;0.8372;2;y;19;01;f;0;71
Seoul;Chongqing;Seoul;0.8032;2;y;19;01;f;0;72
Durban;Ibadan;Durban;1.5747;2;y;19;01;f;0;73
London;Santiago;London;1.6223;2;y;19;01;f;0;74
Wuhan;London;London;1.0718;2;y;19;01;f;0;75
Tianjin;Chongqing;Chongqing;1.1589;2;y;19;01;f;0;76
Seoul;Harbin;Seoul;0.9382;2;y;19;01;f;0;77
Wuhan;Durban;Durban;1.6662;2;y;19;01;f;0;78
Tianjin;London;London;1.0597;2;y;19;01;f;0;79
Shanghai;Durban;Shanghai;1.1040;2;y;19;01;f;0;80
Shanghai;Bangkok;Shanghai;1.7218;2;y;19;01;f;0;81
Tianjin;Rangun;Rangun;0.9141;2;y;19;01;f;0;82
Santiago;Harbin;Santiago;1.3316;2;y;19;01;f;0;83
Chongqing;Wuhan;Wuhan;2.8057;2;y;19;01;f;0;84
Bangkok;Ankara;Bangkok;1.8142;2;y;19;01;f;0;85
Kano;Montreal;Kano;1.8367;2;y;19;01;f;0;86
Bangkok;Wuhan;Bangkok;1.4732;2;y;19;01;f;0;87
Harbin;Wuhan;Wuhan;1.0003;2;y;19;01;f;0;88
Rangun;Chongqing;Chongqing;1.7925;2;y;19;01;f;0;89
Bangkok;London;London;2.3645;2;y;19;01;f;0;90
Ankara;Tianjin;Ankara;0.8827;2;y;19;01;f;0;91
Montreal;Ibadan;Montreal;2.0881;2;y;19;01;f;0;92
Montreal;Santiago;Santiago;2.9521;2;y;19;01;f;0;93
Santiago;Tokio;Tokio;1.0078;2;y;19;01;f;0;94
Rangun;Bangkok;Bangkok;1.0257;2;y;19;01;f;0;95
Busan;Shanghai;Shanghai;0.8902;2;y;19;01;f;0;96
Ibadan;Wuhan;Ibadan;1.9997;2;y;19;01;f;0;97
Bangkok;Montreal;Bangkok;2.7426;2;y;19;01;f;0;98
Tianjin;Kano;Kano;1.4883;2;y;19;01;f;0;99
Shanghai;Montreal;Shanghai;3.6947;2;y;19;01;f;0;100
Busan;Tianjin;Busan;0.7653;2;y;19;01;f;0;101
Chongqing;Ibadan;Chongqing;1.2017;2;y;19;01;f;0;102
Montreal;London;London;2.6397;2;y;19;01;f;0;103
Ibadan;Tianjin;Ibadan;0.8630;2;y;19;01;f;0;104
Tokio;Kano;Tokio;0.7842;2;y;19;01;f;0;105
Tianjin;Seoul;Seoul;0.9867;2;y;19;01;f;0;106
Durban;Montreal;Montreal;1.5238;2;y;19;01;f;0;107
Montreal;Seoul;Seoul;1.2817;2;y;19;01;f;0;108
Ibadan;Tokio;Tokio;0.7515;2;y;19;01;f;0;109
Durban;Seoul;Seoul;1.0809;2;y;19;01;f;0;110
Bangkok;Kano;Bangkok;0.7092;2;y;19;01;f;0;111
Rangun;Ibadan;Rangun;0.9626;2;y;19;01;f;0;112
Santiago;Rangun;Santiago;0.9529;2;y;19;01;f;0;113
Kano;Chongqing;Chongqing;1.0278;2;y;19;01;f;0;114
Seoul;Shanghai;Shanghai;1.4287;2;y;19;01;f;0;115
London;Rangun;London;0.7711;2;y;19;01;f;0;116
Rangun;Shanghai;Shanghai;0.6255;2;y;19;01;f;0;117
Busan;Harbin;Harbin;1.2624;2;y;19;01;f;0;118
Ibadan;Harbin;Harbin;0.8882;2;y;19;01;f;0;119
Durban;Busan;Durban;1.5927;2;y;19;01;f;0;120
Kano;Durban;Durban;1.1963;2;y;19;01;f;0;121
Harbin;Bangkok;Bangkok;1.0994;2;y;19;01;f;0;122
London;Tokio;Tokio;1.9477;2;y;19;01;f;0;123
Ankara;Durban;Ankara;1.2884;2;y;19;01;f;0;124
Harbin;Shanghai;Shanghai;0.9031;2;y;19;01;f;0;125
Kano;Rangun;Rangun;1.2254;2;y;19;01;f;0;126
Seoul;Rangun;Seoul;0.6157;2;y;19;01;f;0;127
Harbin;Tokio;Tokio;0.7751;2;y;19;01;f;0;128
Ankara;Seoul;Seoul;0.8289;2;y;19;01;f;0;129
Ankara;London;London;1.1107;2;y;19;01;f;0;130
Montreal;Busan;Montreal;1.6672;2;y;19;01;f;0;131
London;Chongqing;London;0.6747;2;y;19;01;f;0;132
Rangun;Ankara;Ankara;0.9585;2;y;19;01;f;0;133
Ibadan;Kano;Ibadan;1.8379;2;y;19;01;f;0;134
Bangkok;Durban;Bangkok;0.8201;2;y;19;01;f;0;135
Harbin;Kano;Kano;2.2800;2;y;19;01;f;0;136
Harbin;Chongqing;Harbin;28.9274;11;y;25;19;m;0;1
Shanghai;Harbin;Shanghai;5.6745;11;y;25;19;m;0;2
Rangun;Kano;Rangun;14.4402;11;y;25;19;m;0;3
Seoul;Tianjin;Seoul;4.4896;11;y;25;19;m;0;4
Santiago;Ankara;Ankara;7.3816;11;y;25;19;m;0;5
Shanghai;Chongqing;Shanghai;1.8518;11;y;25;19;m;0;6
Kano;Ibadan;Kano;4.7846;11;y;25;19;m;0;7
Bangkok;Ibadan;Bangkok;1.5015;11;y;25;19;m;0;8
London;Kano;London;1.5790;11;y;25;19;m;0;9
Kano;Ankara;Kano;1.4727;11;y;25;19;m;0;10
Shanghai;London;Shanghai;10.8244;11;y;25;19;m;0;11
Wuhan;Shanghai;Shanghai;6.2552;11;y;25;19;m;0;12
Harbin;Montreal;Harbin;3.0226;11;y;25;19;m;0;13
Ibadan;Durban;Ibadan;4.2289;11;y;25;19;m;0;14
Tokio;Rangun;Tokio;1.1532;11;y;25;19;m;0;15
Montreal;Wuhan;Wuhan;2.0117;11;y;25;19;m;0;16
Bangkok;Busan;Bangkok;1.2165;11;y;25;19;m;0;17
Durban;Ankara;Durban;1.9550;11;y;25;19;m;0;18
Seoul;Wuhan;Seoul;1.6019;11;y;25;19;m;0;19
Chongqing;Rangun;Chongqing;2.0117;11;y;25;19;m;0;20
Tokio;Harbin;Tokio;0.9641;11;y;25;19;m;0;21
Chongqing;Seoul;Seoul;3.3824;11;y;25;19;m;0;22
Chongqing;Kano;Chongqing;2.3956;11;y;25;19;m;0;23
Wuhan;Ibadan;Wuhan;2.0855;11;y;25;19;m;0;24
Shanghai;Ibadan;Shanghai;1.1518;11;y;25;19;m;0;25
Santiago;Kano;Kano;2.2442;11;y;25;19;m;0;26
Busan;Montreal;Busan;2.4117;11;y;25;19;m;0;27
Tokio;Busan;Tokio;0.9124;11;y;25;19;m;0;28
Bangkok;Shanghai;Shanghai;1.5412;11;y;25;19;m;0;29
Tianjin;Ankara;Tianjin;1.8342;11;y;25;19;m;0;30
Bangkok;Rangun;Bangkok;1.6445;11;y;25;19;m;0;31
Harbin;Busan;Harbin;1.4102;11;y;25;19;m;0;32
Harbin;Rangun;Harbin;1.8465;11;y;25;19;m;0;33
Seoul;Kano;Seoul;1.6760;11;y;25;19;m;0;34
Durban;Tianjin;Tianjin;7.9796;11;y;25;19;m;0;35
Tianjin;Harbin;Tianjin;2.8172;11;y;25;19;m;0;36
Montreal;Kano;Kano;1.9286;11;y;25;19;m;0;37
Santiago;Durban;Durban;1.9768;11;y;25;19;m;0;38
Tianjin;Shanghai;Shanghai;1.7951;11;y;25;19;m;0;39
Seoul;Ankara;Seoul;1.5851;11;y;25;19;m;0;40
Busan;Santiago;Santiago;3.7025;11;y;25;19;m;0;41
Wuhan;Busan;Wuhan;2.5292;11;y;25;19;m;0;42
Wuhan;Harbin;Harbin;1.9824;11;y;25;19;m;0;43
Ibadan;Santiago;Santiago;2.0479;11;y;25;19;m;0;44
Tokio;London;Tokio;0.9693;11;y;25;19;m;0;45
Durban;Wuhan;Wuhan;4.2040;11;y;25;19;m;0;46
Ibadan;Montreal;Montreal;3.1493;11;y;25;19;m;0;47
London;Ankara;London;0.9501;11;y;25;19;m;0;48
London;Wuhan;London;1.1666;11;y;25;19;m;0;49
Santiago;London;London;1.5523;11;y;25;19;m;0;50
Bangkok;Tokio;Tokio;1.6670;11;y;25;19;m;0;51
Bangkok;Chongqing;Bangkok;3.1291;11;y;25;19;m;0;52
Wuhan;Bangkok;Bangkok;1.4875;11;y;25;19;m;0;53
Harbin;Ibadan;Harbin;1.0900;11;y;25;19;m;0;54
Ibadan;Chongqing;Chongqing;1.1043;11;y;25;19;m;0;55
Durban;Bangkok;Bangkok;1.1213;11;y;25;19;m;0;56
Busan;London;London;0.9838;11;y;25;19;m;0;57
Tianjin;Ibadan;Tianjin;1.4169;11;y;25;19;m;0;58
Santiago;Montreal;Montreal;1.3260;11;y;25;19;m;0;59
Montreal;Bangkok;Bangkok;1.2590;11;y;25;19;m;0;60
Montreal;Durban;Durban;2.0671;11;y;25;19;m;0;61
Busan;Durban;Busan;2.7958;11;y;25;19;m;0;62
Rangun;Seoul;Seoul;1.3214;11;y;25;19;m;0;63
Durban;Harbin;Harbin;8.1977;11;y;25;19;m;0;64
Harbin;Santiago;Harbin;1.1443;11;y;25;19;m;0;65
Wuhan;Ankara;Wuhan;1.0616;11;y;25;19;m;0;66
Seoul;Durban;Seoul;1.0534;11;y;25;19;m;0;67
Seoul;Tokio;Tokio;1.1308;11;y;25;19;m;0;68
Bangkok;Santiago;Bangkok;1.5026;11;y;25;19;m;0;69
Harbin;Seoul;Seoul;1.0982;11;y;25;19;m;0;70
Tokio;Ibadan;Tokio;0.9775;11;y;25;19;m;0;71
Tokio;Santiago;Tokio;0.5661;11;y;25;19;m;0;72
Ibadan;Busan;Busan;1.4717;11;y;25;19;m;0;73
Chongqing;Tianjin;Tianjin;1.5935;11;y;25;19;m;0;74
Ankara;Chongqing;Chongqing;1.1231;11;y;25;19;m;0;75
Busan;Rangun;Busan;2.6482;11;y;25;19;m;0;76
Shanghai;Santiago;Shanghai;0.7827;11;y;25;19;m;0;77
London;Durban;London;0.9699;11;y;25;19;m;0;78
Rangun;London;London;1.1974;11;y;25;19;m;0;79
Rangun;Durban;Rangun;4.7521;11;y;25;19;m;0;80
Ankara;Rangun;Rangun;1.5378;11;y;25;19;m;0;81
Ankara;Harbin;Harbin;0.9732;11;y;25;19;m;0;82
Kano;Harbin;Harbin;1.5031;11;y;25;19;m;0;83
Ankara;Shanghai;Shanghai;0.8997;11;y;25;19;m;0;84
Durban;Kano;Kano;2.8116;11;y;25;19;m;0;85
Busan;Chongqing;Chongqing;1.6792;11;y;25;19;m;0;86
Shanghai;Rangun;Shanghai;0.7882;11;y;25;19;m;0;87
Busan;Kano;Busan;3.9355;11;y;25;19;m;0;88
Kano;Tianjin;Tianjin;1.1231;11;y;25;19;m;0;89
Ibadan;Seoul;Seoul;1.2834;11;y;25;19;m;0;90
Montreal;Tokio;Tokio;1.1172;11;y;25;19;m;0;91
Chongqing;Santiago;Chongqing;1.8314;11;y;25;19;m;0;92
Rangun;Tianjin;Tianjin;13.9785;11;y;25;19;m;0;93
Chongqing;Durban;Chongqing;1.0050;11;y;25;19;m;0;94
London;Bangkok;London;2.8983;11;y;25;19;m;0;95
Shanghai;Seoul;Shanghai;0.9347;11;y;25;19;m;0;96
Santiago;Tianjin;Tianjin;1.8316;11;y;25;19;m;0;97
Seoul;Bangkok;Seoul;1.7648;11;y;25;19;m;0;98
Tianjin;Tokio;Tokio;1.5146;11;y;25;19;m;0;99
Chongqing;Montreal;Chongqing;1.6050;11;y;25;19;m;0;100
Kano;Wuhan;Wuhan;1.2780;11;y;25;19;m;0;101
Montreal;Shanghai;Shanghai;1.0682;11;y;25;19;m;0;102
Ankara;Bangkok;Bangkok;1.0339;11;y;25;19;m;0;103
Tianjin;Bangkok;Tianjin;1.4844;11;y;25;19;m;0;104
Harbin;London;London;1.1188;11;y;25;19;m;0;105
Ankara;Tokio;Tokio;0.9688;11;y;25;19;m;0;106
Tokio;Chongqing;Chongqing;1.1116;11;y;25;19;m;0;107
Montreal;Ankara;Montreal;1.4802;11;y;25;19;m;0;108
Kano;Shanghai;Shanghai;1.2344;11;y;25;19;m;0;109
Wuhan;Chongqing;Chongqing;2.2223;11;y;25;19;m;0;110
London;Montreal;London;1.6576;11;y;25;19;m;0;111
Kano;Tokio;Tokio;1.0614;11;y;25;19;m;0;112
London;Seoul;Seoul;1.6296;11;y;25;19;m;0;113
Tianjin;Busan;Tianjin;2.4030;11;y;25;19;m;0;114
Ankara;Ibadan;Ibadan;1.0840;11;y;25;19;m;0;115
Montreal;Tianjin;Tianjin;1.4570;11;y;25;19;m;0;116
Shanghai;Busan;Shanghai;0.9671;11;y;25;19;m;0;117
Tokio;Shanghai;Tokio;0.8437;11;y;25;19;m;0;118
Kano;Bangkok;Bangkok;1.4342;11;y;25;19;m;0;119
Wuhan;Tokio;Tokio;0.8901;11;y;25;19;m;0;120
Rangun;Montreal;Rangun;3.0311;11;y;25;19;m;0;121
Busan;Seoul;Seoul;1.1663;11;y;25;19;m;0;122
Rangun;Santiago;Rangun;1.6195;11;y;25;19;m;0;123
Seoul;Montreal;Seoul;2.4371;11;y;25;19;m;0;124
Tianjin;Wuhan;Tianjin;1.3095;11;y;25;19;m;0;125
Durban;Shanghai;Shanghai;1.0657;11;y;25;19;m;0;126
Santiago;Wuhan;Wuhan;3.3672;11;y;25;19;m;0;127
Ibadan;London;London;1.2949;11;y;25;19;m;0;128
Rangun;Wuhan;Wuhan;4.1671;11;y;25;19;m;0;129
Ibadan;Rangun;Rangun;1.0920;11;y;25;19;m;0;130
Ankara;Busan;Busan;0.8954;11;y;25;19;m;0;131
Durban;Tokio;Tokio;1.7086;11;y;25;19;m;0;132
Santiago;Seoul;Seoul;1.2990;11;y;25;19;m;0;133
Bangkok;Harbin;Bangkok;1.3031;11;y;25;19;m;0;134
London;Tianjin;London;1.7082;11;y;25;19;m;0;135
Chongqing;London;London;1.9495;11;y;25;19;m;0;136
Harbin;Busan;Harbin;2.8266;2;y;20;29;f;1;1
